3.249592018015202921e+00,3.226268697952324072e+00,2.747582419389433817e+00,2.758152096975247769e+00,2.445868319430507754e+00,2.452767257878901486e+00,2.481310871930584749e+00,2.588740430798636805e+00,2.518849932174158646e+00,2.512211253474653905e+00,2.508784155249635273e+00,2.554843213177037331e+00,2.527591043771283630e+00,2.299865112681676038e+00,2.389171500435506967e+00,2.386513199782499317e+00,2.437484337987823046e+00,2.383074311091626818e+00
2.844840878147517849e+00,1.348466677732057084e+00,1.444868551967170900e+00,1.437548044530126967e+00,1.304813219552523051e+00,1.430234705500888825e+00,1.031755530278071209e+00,1.088621978914909416e+00,1.208215069938745057e+00,1.236846074908278359e+00,1.166598431393389701e+00,1.184513594428231675e+00,1.277184242376121937e+00,1.195783550534011308e+00,1.179358328179445747e+00,1.027638946454764168e+00,1.095322249973297524e+00,1.080926780599699821e+00
1.178317096952239318e+01,1.016593002182038141e+01,9.198781191288592396e+00,8.780281998793705966e+00,8.497302078990950136e+00,8.051499494682307301e+00,7.552988349654586209e+00,7.483189254376012123e+00,7.561883381620107869e+00,7.441105763217404245e+00,6.922311132893856467e+00,7.108060188858710937e+00,7.198841950007453860e+00,7.207626994903385764e+00,6.820375314920688048e+00,6.705646857655176873e+00,6.965486133604982477e+00,6.402226456553529843e+00
8.342803624537204144e+00,7.272048626123511106e+00,6.887282427767111415e+00,6.853863824962141749e+00,6.077952832580234777e+00,5.861554285345381921e+00,5.402349620211883696e+00,5.580950113748124330e+00,5.348436210727980367e+00,5.383741406831168419e+00,5.184545875913298296e+00,5.311014107488752245e+00,5.257340651680495469e+00,5.011042641511166629e+00,5.070746945792502736e+00,4.949280153990013531e+00,4.877221774775176044e+00,4.978541432532036737e+00
5.971091454188415248e-01,5.247410818626099260e-01,3.109382853193234930e-01,3.623395463665995964e-01,3.559369602287058565e-01,3.237600531055674913e-01,3.099517961077528083e-01,2.934186623108978598e-01,2.965623111597682771e-01,2.916941447088128303e-01,3.087469477557401309e-01,2.896697239661051859e-01,2.941821532187037791e-01,2.903556879636822741e-01,2.838987721987603630e-01,2.992473949618588702e-01,3.104993618959966950e-01,2.892632684514803154e-01
