1.890752091380369371e-01,-2.782982915494130322e-02,6.835064800407684993e-02,4.950939288625283083e-03,2.799450006961653470e-01,-2.458939258628671694e-03,2.625181275708222128e-01,2.107215783577143509e-01,-6.304497083354518305e-02,2.538738999346014658e-01,3.806502582949481545e-02
1.981779923671804500e-01,-3.252090116998952035e-02,6.246901432853022018e-02,-5.653450090635372439e-03,2.805430520038454389e-01,-1.783697724121953779e-02,2.671003093778360205e-01,2.110382485104765893e-01,-5.799302822989461925e-02,2.355876801862085423e-01,4.668994445004212568e-02
1.758306429866812737e-01,-1.672283812205586917e-02,5.905823980754931063e-02,-1.428198780363891876e-03,2.853312614761491783e-01,3.433609830992943868e-02,2.512725349424392296e-01,2.066517040310383857e-01,-4.770543580167981718e-02,2.433143388996662770e-01,4.985269707052631533e-02
1.842650831276476109e-01,-2.609274559842382837e-02,6.691006163777984961e-02,-4.183272130061626431e-04,2.834644539643890737e-01,5.186063999066903296e-03,2.548735917036689114e-01,2.082647494403012667e-01,-5.340641521051516655e-02,2.465202910786781776e-01,5.059445799697516455e-02
2.073353002910802989e-01,-2.136019781898000278e-02,3.166314620277224656e-02,-2.461195540972310053e-02,2.776096892037531738e-01,3.009729050810577844e-02,2.765749772252771854e-01,2.198308145460634022e-01,-2.248385534090864904e-02,2.067060357674990190e-01,5.447043846800857930e-02
1.527587078377140861e-01,-2.798120689761221525e-03,8.403952131830541572e-02,1.622361825389483439e-02,2.902164264327655729e-01,5.921445652916318414e-02,2.255847704106593854e-01,1.961726465926178498e-01,-6.623035780993080657e-02,2.813183240889278180e-01,3.596430116261391252e-02
1.555187485927352620e-01,-6.269003294578287533e-03,8.773994003115556661e-02,1.747134903683764118e-02,2.892907654098940684e-01,4.865115767508997741e-02,2.260780367953677539e-01,1.965760726898573840e-01,-6.877842404800794951e-02,2.849837286181196028e-01,3.614138927958845948e-02
1.534984171727872826e-01,-6.721348583742781796e-03,9.493371507580521118e-02,2.206788153036133224e-02,2.890842622642373350e-01,4.486164216362909657e-02,2.251574723958927327e-01,1.955734166624944204e-01,-7.446519053691755263e-02,2.922323016700372200e-01,3.339470323283922487e-02
1.837935884308415369e-01,-2.269969958874991020e-02,5.772437610952220466e-02,-9.600408432185684321e-04,2.779983318926577684e-01,2.580518617441976414e-02,2.618877776991915818e-01,2.107795597761591699e-01,-5.438270001374188867e-02,2.470481233699758361e-01,4.769621241778136678e-02
1.795579457966240411e-01,-1.971128377037741769e-02,7.358076759091808361e-02,6.013973794561421581e-03,2.855787582053581630e-01,2.658553741398590742e-02,2.501215530349707450e-01,2.170553852514199578e-01,-5.873093968737348042e-02,2.669511267292046797e-01,3.513225007248967774e-02
1.806772466875873617e-01,-2.187598594174008926e-02,7.635760222598898805e-02,7.402716998379920560e-03,2.860740400528459237e-01,1.676268751643246457e-02,2.498363762339954053e-01,2.152597590771580249e-01,-6.116177532813218964e-02,2.673756739027761120e-01,3.642442408454528435e-02
1.646485037142154662e-01,-1.825047837882037838e-02,8.530241252447977318e-02,1.823045536741076805e-02,2.860047807483852567e-01,3.314537730020711975e-02,2.345385951565432392e-01,2.118209496105309120e-01,-7.619871999705374321e-02,2.937150393262262238e-01,2.892176780241861866e-02
1.662935852621064137e-01,-1.725402154097054053e-02,9.117667717787197867e-02,1.854460002570584506e-02,2.868651601706735943e-01,2.500481252677527744e-02,2.346258441886590884e-01,2.103872641099849561e-01,-7.689485710831907295e-02,2.901607489496695336e-01,2.990911359379832407e-02
1.557678294954052967e-01,-1.330489719254563177e-02,1.081122758443187754e-01,3.231687636259374108e-02,2.872446294502267738e-01,3.518198325143574723e-02,2.232641926502003660e-01,2.024624020471325336e-01,-8.983672120505215020e-02,3.136763268987340925e-01,2.144598030297546754e-02
1.594058382218721537e-01,-1.765405819851034730e-02,1.164211965423695705e-01,3.513438312826873411e-02,2.852210923834574974e-01,2.022990240236154091e-02,2.241279845718678609e-01,2.014923954763677416e-01,-9.549698257716167371e-02,3.193995931448542214e-01,2.234156996667584216e-02
2.283712716773911855e-01,-3.696009659815929771e-02,6.159994172996104134e-02,2.464177953601844745e-02,2.492203585757215567e-01,2.453592613947466056e-02,3.080152332437187668e-01,2.357775925880460921e-01,-6.497311371054091678e-02,2.709631823205062018e-01,1.035282521745783078e-03
