0.000000000000000000e+00,-4.810115656339770257e-02
2.000000000000000000e+00,-4.810115656339770257e-02
3.000000000000000000e+00,-2.266154026831130597e-01
5.000000000000000000e+00,-2.266154026831130597e-01
6.000000000000000000e+00,-3.810406928503316526e-01
7.000000000000000000e+00,-3.810406928503316526e-01
9.000000000000000000e+00,-5.529262221545208078e-01
1.000000000000000000e+01,-5.529262221545208078e-01
1.100000000000000000e+01,-5.529262221545208078e-01
1.200000000000000000e+01,-4.271312335738020050e-01
1.500000000000000000e+01,-3.223279763980810286e-01
1.600000000000000000e+01,-3.223279763980810286e-01
1.700000000000000000e+01,-3.223279763980810286e-01
1.800000000000000000e+01,-2.931273142501746864e-01
1.900000000000000000e+01,-2.931273142501746864e-01
2.200000000000000000e+01,-3.930969752412609153e-01
2.300000000000000000e+01,-3.930969752412609153e-01
2.400000000000000000e+01,-2.038478764482391792e-01
2.500000000000000000e+01,-2.038478764482391792e-01
2.600000000000000000e+01,-2.038478764482391792e-01
2.800000000000000000e+01,1.176110388370430887e-01
2.900000000000000000e+01,1.176110388370430887e-01
3.000000000000000000e+01,1.994061445700168744e-01
3.100000000000000000e+01,1.994061445700168744e-01
3.300000000000000000e+01,-3.174843419737681804e-01
3.500000000000000000e+01,-3.174843419737681804e-01
3.600000000000000000e+01,-3.270966738301649412e-01
3.700000000000000000e+01,-3.270966738301649412e-01
3.800000000000000000e+01,-3.270966738301649412e-01
3.900000000000000000e+01,-5.342017375026426595e-01
4.200000000000000000e+01,1.668930638916776288e-01
4.400000000000000000e+01,1.668930638916776288e-01
4.500000000000000000e+01,2.902409012583756498e-01
4.600000000000000000e+01,2.902409012583756498e-01
5.500000000000000000e+01,-3.411975458917655968e-01
5.600000000000000000e+01,-3.411975458917655968e-01
5.700000000000000000e+01,-3.411975458917655968e-01
5.900000000000000000e+01,-5.321516190972428451e-01
6.000000000000000000e+01,-5.321516190972428451e-01
6.300000000000000000e+01,-2.527604031447771016e-01
6.500000000000000000e+01,-2.527604031447771016e-01
6.600000000000000000e+01,-3.673699886660783953e-01
6.700000000000000000e+01,-3.673699886660783953e-01
6.800000000000000000e+01,-3.509723196480976637e-01
6.900000000000000000e+01,-3.509723196480976637e-01
7.000000000000000000e+01,-3.509723196480976637e-01
7.200000000000000000e+01,-1.780162275187525955e-01
7.300000000000000000e+01,-1.780162275187525955e-01
7.400000000000000000e+01,-1.499777912951021364e-01
7.500000000000000000e+01,-1.499777912951021364e-01
7.600000000000000000e+01,-1.499777912951021364e-01
7.700000000000000000e+01,-1.569418005927213089e-01
7.800000000000000000e+01,-1.569418005927213089e-01
7.900000000000000000e+01,-1.569418005927213089e-01
8.100000000000000000e+01,-3.602345164023489366e-01
8.200000000000000000e+01,-3.602345164023489366e-01
8.300000000000000000e+01,-1.164866444342314844e-01
8.400000000000000000e+01,-1.164866444342314844e-01
8.500000000000000000e+01,-1.164866444342314844e-01
8.600000000000000000e+01,-2.873076630285656408e-01
8.900000000000000000e+01,-1.085104172800430006e-01
9.000000000000000000e+01,-1.085104172800430006e-01
9.200000000000000000e+01,8.446315604484395667e-01
9.300000000000000000e+01,8.446315604484395667e-01
9.400000000000000000e+01,8.446315604484395667e-01
9.600000000000000000e+01,-2.589313565855053678e-01
9.700000000000000000e+01,-2.589313565855053678e-01
1.010000000000000000e+02,-2.465840801478192679e-01
1.030000000000000000e+02,-2.465840801478192679e-01
1.040000000000000000e+02,8.172630577916178973e-01
1.070000000000000000e+02,-3.247866505568435258e-01
1.080000000000000000e+02,-3.247866505568435258e-01
1.090000000000000000e+02,-3.247866505568435258e-01
1.100000000000000000e+02,-1.859215209829087334e-01
1.110000000000000000e+02,-1.859215209829087334e-01
1.120000000000000000e+02,-1.859215209829087334e-01
1.130000000000000000e+02,-2.924505913220792341e-01
1.140000000000000000e+02,-2.924505913220792341e-01
1.150000000000000000e+02,-2.924505913220792341e-01
1.160000000000000000e+02,-4.333306848260379263e-01
1.170000000000000000e+02,-4.333306848260379263e-01
1.180000000000000000e+02,-4.333306848260379263e-01
1.190000000000000000e+02,-3.342283625817518700e-01
1.200000000000000000e+02,-3.342283625817518700e-01
1.220000000000000000e+02,5.316076663974590721e-02
1.230000000000000000e+02,5.316076663974590721e-02
1.240000000000000000e+02,5.316076663974590721e-02
1.250000000000000000e+02,2.897266629329694476e-01
1.260000000000000000e+02,2.897266629329694476e-01
1.270000000000000000e+02,2.897266629329694476e-01
1.290000000000000000e+02,-3.597587420476218156e-01
1.310000000000000000e+02,-3.494493511834230737e-01
1.320000000000000000e+02,-3.494493511834230737e-01
1.330000000000000000e+02,-3.494493511834230737e-01
1.360000000000000000e+02,-4.204867805134116510e-01
1.370000000000000000e+02,-3.300178783951387973e-01
1.390000000000000000e+02,-3.300178783951387973e-01
1.400000000000000000e+02,-1.954526097036882182e-01
1.410000000000000000e+02,-1.954526097036882182e-01
1.430000000000000000e+02,-1.279449054154643550e-01
1.440000000000000000e+02,-1.279449054154643550e-01
1.450000000000000000e+02,-1.279449054154643550e-01
1.460000000000000000e+02,-4.530795369748570889e-01
1.470000000000000000e+02,-4.530795369748570889e-01
1.480000000000000000e+02,-4.530795369748570889e-01
1.500000000000000000e+02,5.936788456941080039e-01
1.520000000000000000e+02,-3.305621126485209782e-01
1.530000000000000000e+02,-3.305621126485209782e-01
1.540000000000000000e+02,-2.450199744790474143e-01
1.550000000000000000e+02,-2.450199744790474143e-01
1.570000000000000000e+02,2.485808350658336857e-02
1.580000000000000000e+02,2.485808350658336857e-02
1.590000000000000000e+02,2.485808350658336857e-02
1.630000000000000000e+02,-1.757489666114478433e-01
1.640000000000000000e+02,-1.757489666114478433e-01
1.650000000000000000e+02,-1.757489666114478433e-01
1.670000000000000000e+02,-2.622583060394872434e-01
1.680000000000000000e+02,-2.622583060394872434e-01
1.720000000000000000e+02,-2.154590496998124161e-01
1.730000000000000000e+02,-2.154590496998124161e-01
1.750000000000000000e+02,-3.919202398637497420e-01
1.760000000000000000e+02,-3.919202398637497420e-01
1.770000000000000000e+02,-3.919202398637497420e-01
1.790000000000000000e+02,-2.667167263380775255e-01
1.800000000000000000e+02,-4.313269136339168419e-01
1.810000000000000000e+02,-4.313269136339168419e-01
1.820000000000000000e+02,-4.313269136339168419e-01
1.830000000000000000e+02,-3.887270866667157376e-01
1.840000000000000000e+02,-3.887270866667157376e-01
1.850000000000000000e+02,-3.887270866667157376e-01
1.860000000000000000e+02,-1.924729708429624986e-01
1.920000000000000000e+02,-4.998522573964804816e-01
1.930000000000000000e+02,-4.998522573964804816e-01
1.940000000000000000e+02,-3.255640495258881884e-01
1.950000000000000000e+02,-3.255640495258881884e-01
1.960000000000000000e+02,-3.255640495258881884e-01
1.970000000000000000e+02,-3.932685822956463184e-01
1.980000000000000000e+02,-3.932685822956463184e-01
1.990000000000000000e+02,-3.932685822956463184e-01
2.020000000000000000e+02,-3.873653246172182318e-01
2.030000000000000000e+02,-3.986068429818248604e-01
2.040000000000000000e+02,-3.986068429818248604e-01
2.080000000000000000e+02,-3.471592142006171278e-01
2.090000000000000000e+02,-4.809961067773921295e-01
2.100000000000000000e+02,-4.809961067773921295e-01
2.110000000000000000e+02,-4.809961067773921295e-01
2.180000000000000000e+02,-4.392422793161863681e-01
2.190000000000000000e+02,-4.392422793161863681e-01
2.200000000000000000e+02,-4.392422793161863681e-01
2.220000000000000000e+02,-4.525706159782151849e-01
2.230000000000000000e+02,-4.525706159782151849e-01
2.240000000000000000e+02,-4.525706159782151849e-01
2.250000000000000000e+02,-3.504123760948779087e-01
2.270000000000000000e+02,-3.619117041801140355e-01
2.280000000000000000e+02,-3.619117041801140355e-01
2.290000000000000000e+02,-3.619117041801140355e-01
2.310000000000000000e+02,-3.600088203184927393e-01
2.320000000000000000e+02,-3.771483282655482272e-01
2.330000000000000000e+02,-3.771483282655482272e-01
2.340000000000000000e+02,-3.825287079395916501e-01
2.370000000000000000e+02,-5.038781006609370783e-01
2.380000000000000000e+02,-5.038781006609370783e-01
2.390000000000000000e+02,-4.210958097246650378e-01
2.420000000000000000e+02,-4.955168662960878212e-01
2.440000000000000000e+02,-4.955168662960878212e-01
2.450000000000000000e+02,-4.536925542012146817e-01
2.460000000000000000e+02,-4.536925542012146817e-01
2.470000000000000000e+02,-4.536925542012146817e-01
2.480000000000000000e+02,-4.988516064061087607e-01
2.490000000000000000e+02,-4.988516064061087607e-01
2.500000000000000000e+02,-5.386942870001171224e-01
2.530000000000000000e+02,-4.627229373983043348e-01
2.550000000000000000e+02,-4.627229373983043348e-01
2.580000000000000000e+02,-4.475709853641914870e-01
2.610000000000000000e+02,-4.613250221729049416e-01
2.620000000000000000e+02,-5.273125340816736673e-01
2.650000000000000000e+02,-5.619074233500190863e-01
2.660000000000000000e+02,-5.619074233500190863e-01
2.680000000000000000e+02,1.229637638172234482e+00
2.710000000000000000e+02,-5.022944212661811791e-01
2.720000000000000000e+02,-5.022944212661811791e-01
2.740000000000000000e+02,-5.537688751595026826e-01
2.750000000000000000e+02,-5.053206041580758923e-01
2.770000000000000000e+02,-5.053206041580758923e-01
2.780000000000000000e+02,-5.210547374906386864e-01
2.800000000000000000e+02,-5.210547374906386864e-01
2.810000000000000000e+02,-3.903681235851299558e-01
2.830000000000000000e+02,-3.903681235851299558e-01
2.840000000000000000e+02,-4.317006043403950333e-01
2.850000000000000000e+02,-4.317006043403950333e-01
2.860000000000000000e+02,-4.317006043403950333e-01
2.870000000000000000e+02,-5.783738516779060035e-01
2.890000000000000000e+02,-5.783738516779060035e-01
2.900000000000000000e+02,-3.880754575776668158e-01
2.910000000000000000e+02,-3.880754575776668158e-01
2.940000000000000000e+02,-5.259107201809817278e-01
2.960000000000000000e+02,-4.853994020149466349e-01
2.970000000000000000e+02,-4.853994020149466349e-01
2.980000000000000000e+02,-4.853994020149466349e-01
2.990000000000000000e+02,-4.020385134784754122e-01
3.010000000000000000e+02,-4.020385134784754122e-01
3.020000000000000000e+02,-4.386039479967179799e-01
3.040000000000000000e+02,-1.867248279349950635e-01
3.050000000000000000e+02,-1.867248279349950635e-01
3.070000000000000000e+02,2.830659735106981767e+00
3.100000000000000000e+02,4.104873853960639529e+00
3.110000000000000000e+02,4.104873853960639529e+00
3.120000000000000000e+02,4.104873853960639529e+00
3.140000000000000000e+02,4.678401872577431675e+00
3.170000000000000000e+02,-1.699987364096822606e+00
3.200000000000000000e+02,-1.099207107532442551e+00
3.210000000000000000e+02,-1.099207107532442551e+00
3.230000000000000000e+02,-1.788497627302770177e+00
3.240000000000000000e+02,-1.788497627302770177e+00
3.250000000000000000e+02,-2.003336699286605960e+00
3.260000000000000000e+02,-2.003336699286605960e+00
3.270000000000000000e+02,-2.003336699286605960e+00
3.290000000000000000e+02,-7.650058198651727981e-01
3.310000000000000000e+02,-1.605322857620526511e+00
