0.000000000000000000e+00,-1.672589037546142743e+00
1.000000000000000000e+00,-1.672589037546142743e+00
2.000000000000000000e+00,-1.672589037546142743e+00
4.000000000000000000e+00,-1.151397244419678723e+00
6.000000000000000000e+00,6.818113755404295873e-01
8.000000000000000000e+00,6.818113755404295873e-01
1.000000000000000000e+01,4.529369480736879228e-02
1.100000000000000000e+01,4.529369480736879228e-02
1.200000000000000000e+01,1.336247938413260283e-01
1.300000000000000000e+01,1.336247938413260283e-01
1.400000000000000000e+01,1.336247938413260283e-01
2.000000000000000000e+01,8.653891065390293402e-01
2.100000000000000000e+01,7.826050599500729010e-01
2.300000000000000000e+01,7.826050599500729010e-01
2.600000000000000000e+01,9.829633740127248220e-01
2.700000000000000000e+01,8.592446075053479237e-01
2.800000000000000000e+01,8.592446075053479237e-01
2.900000000000000000e+01,8.592446075053479237e-01
3.100000000000000000e+01,1.048863316934817602e+00
3.200000000000000000e+01,1.048863316934817602e+00
3.400000000000000000e+01,5.236831480216734835e-01
3.500000000000000000e+01,5.236831480216734835e-01
3.600000000000000000e+01,5.761817195960579063e-01
3.700000000000000000e+01,5.761817195960579063e-01
3.800000000000000000e+01,5.761817195960579063e-01
4.000000000000000000e+01,5.806592383610008623e-01
4.100000000000000000e+01,5.806592383610008623e-01
4.300000000000000000e+01,1.290059137391277533e+00
4.400000000000000000e+01,1.290059137391277533e+00
4.700000000000000000e+01,1.412496573512166620e+00
4.800000000000000000e+01,1.640150309641780879e+00
4.900000000000000000e+01,1.640150309641780879e+00
5.000000000000000000e+01,1.640150309641780879e+00
5.100000000000000000e+01,7.070021029046705818e-01
5.200000000000000000e+01,7.070021029046705818e-01
5.300000000000000000e+01,8.014504440253739093e-01
5.400000000000000000e+01,8.014504440253739093e-01
5.800000000000000000e+01,1.172413528252227666e+00
5.900000000000000000e+01,1.172413528252227666e+00
6.100000000000000000e+01,1.186108460412988119e+00
6.200000000000000000e+01,1.186108460412988119e+00
6.400000000000000000e+01,1.141110915614212962e+00
6.500000000000000000e+01,1.141110915614212962e+00
6.700000000000000000e+01,7.918975682293805107e-01
6.800000000000000000e+01,8.037128062772258552e-01
6.900000000000000000e+01,8.037128062772258552e-01
7.000000000000000000e+01,8.037128062772258552e-01
7.100000000000000000e+01,9.187344551480717270e-01
7.400000000000000000e+01,-5.984841552989788038e-01
8.000000000000000000e+01,-8.464651279888575353e-01
8.100000000000000000e+01,-5.400057610752488912e-01
8.300000000000000000e+01,-5.400057610752488912e-01
