0.000000000000000000e+00,-9.001640529001849744e-01
2.000000000000000000e+00,-9.001640529001849744e-01
3.000000000000000000e+00,-7.779809719478686381e-01
5.000000000000000000e+00,-7.779809719478686381e-01
6.000000000000000000e+00,1.962405689957805510e+00
7.000000000000000000e+00,1.962405689957805510e+00
9.000000000000000000e+00,-1.068158973688811963e+00
1.000000000000000000e+01,-1.068158973688811963e+00
1.100000000000000000e+01,-1.068158973688811963e+00
1.200000000000000000e+01,3.391341176194625356e-02
1.500000000000000000e+01,-2.836396938937699175e-01
1.600000000000000000e+01,-2.836396938937699175e-01
1.700000000000000000e+01,-2.836396938937699175e-01
1.800000000000000000e+01,2.335708900183223413e+00
1.900000000000000000e+01,2.335708900183223413e+00
2.200000000000000000e+01,5.264225204317641849e-01
2.300000000000000000e+01,5.264225204317641849e-01
2.400000000000000000e+01,5.719635356114778357e-01
2.500000000000000000e+01,5.719635356114778357e-01
2.600000000000000000e+01,5.719635356114778357e-01
2.800000000000000000e+01,1.890869807549163006e+00
2.900000000000000000e+01,1.890869807549163006e+00
3.000000000000000000e+01,2.912896318735503254e+00
3.100000000000000000e+01,2.912896318735503254e+00
3.300000000000000000e+01,-8.977756244677317365e-01
3.500000000000000000e+01,-8.977756244677317365e-01
3.600000000000000000e+01,-3.455667986653546686e-01
3.700000000000000000e+01,-3.455667986653546686e-01
3.800000000000000000e+01,1.656055800061139172e+00
3.900000000000000000e+01,1.656055800061139172e+00
4.200000000000000000e+01,1.537136627745662620e+00
4.400000000000000000e+01,-7.327921509344842432e-01
4.500000000000000000e+01,-7.327921509344842432e-01
4.600000000000000000e+01,-7.327921509344842432e-01
5.100000000000000000e+01,2.326096762204980628e+00
5.500000000000000000e+01,-5.850553715599494664e-01
5.600000000000000000e+01,-5.850553715599494664e-01
5.700000000000000000e+01,1.806630969929949426e+00
5.900000000000000000e+01,1.806630969929949426e+00
6.000000000000000000e+01,-5.426347169200347320e-01
6.300000000000000000e+01,1.847007670634681409e+00
6.500000000000000000e+01,1.847007670634681409e+00
6.600000000000000000e+01,1.581250962925127235e+00
6.700000000000000000e+01,1.581250962925127235e+00
